"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","logAdjP","Category","category","subcategory"
"GO:0006457","GO:0006457","protein folding","38/622","228/18860",0.166666666666667,5.05359056806002,11.3721736706027,1.35605565296853e-16,1.76287234885909e-14,1.39928629934888e-14,"HSPA8/HSP90B1/TCP1/CLGN/SELENOF/DNAJA2/P4HB/HSP90AB1/PDIA3/HSPA9/CCT5/CCT8/TRAP1/MOGS/FKBP8/UGGT1/DNAJB11/CALR/HYOU1/TAPBP/PDIA6/LMAN1/PPIB/BAG2/CANX/CCT2/CCT6A/DNAJA1/DNAJB14/HSP90AA1/HSPA1A/HSPA1B/HSPA1L/HSPA5/PPIA/RP2/RUVBL2/TXNDC5",38,13.7537791342085,"BP",NA,NA
"GO:0019058","GO:0019058","viral life cycle","41/622","298/18860",0.13758389261745,4.17175597229116,10.1920473136672,8.26622486801895e-15,1.04475897637462e-12,8.29281214098626e-13,"CAV1/PHB1/ANPEP/P4HB/HSP90AB1/VCP/EGFR/MYH10/SIGLEC1/VAPA/VAPB/PC/DPP4/ADAR/CAV2/CD55/CD81/CNOT7/DDX3X/DDX5/DDX6/EPHA2/HSPA1A/HSPA1B/ILF3/LGALS1/MYH9/NRP1/PABPC1/PCBP1/PLSCR1/PPIA/PVR/RPSA/SCARB1/SRPK1/TFRC/TRIM25/TRIM28/ZC3HAV1/ZDHHC20",41,11.980983888791,"BP",NA,NA
"GO:0009165","GO:0009165","nucleotide biosynthetic process","36/622","239/18860",0.150627615062762,4.56726176862328,10.2493977391432,2.23779937118683e-14,2.75188841591893e-12,2.18432137767909e-12,"VCP/ATP6V0C/NME2/STOML2/MT-ND1/MT-ND2/MT-ND4/MT-ND5/NDUFA10/NDUFA12/NDUFA2/NDUFA5/NDUFA6/NDUFA8/NDUFA9/NDUFB10/NDUFB3/NDUFB4/NDUFB5/NDUFB6/NDUFB7/NDUFB8/NDUFC2/NDUFS1/NDUFS3/NDUFS4/NDUFS7/NDUFS8/NDUFV1/NDUFV2/SDHA/SDHB/SLC25A13/ENO1/IMPDH2/PARP1",36,11.5603691799326,"BP",NA,NA
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process","42/622","332/18860",0.126506024096386,3.83585790105761,9.62731436384003,7.35979809479272e-14,8.81238982402813e-12,6.99486627790411e-12,"FASN/VCP/ATP6V0C/NME2/STOML2/ACSL1/ACSL5/MT-ND1/MT-ND2/MT-ND4/MT-ND5/NDUFA10/NDUFA12/NDUFA2/NDUFA5/NDUFA6/NDUFA8/NDUFA9/NDUFB10/NDUFB3/NDUFB4/NDUFB5/NDUFB6/NDUFB7/NDUFB8/NDUFC2/NDUFS1/NDUFS3/NDUFS4/NDUFS7/NDUFS8/NDUFV1/NDUFV2/PDHB/SDHA/SDHB/SLC25A13/SLC27A2/DLAT/ENO1/IMPDH2/PARP1",42,11.0549062996874,"BP",NA,NA
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","52/622","496/18860",0.104838709677419,3.17887148636034,9.08144022401649,1.62177947680986e-13,1.89207605627818e-11,1.50184220915915e-11,"RPL7A/HSP90AB1/PAK1IP1/RPL14/RPS14/RPS4X/RPS5/RPS6/RPS8/FBL/FBLL1/ADAR/DDX1/DDX17/DDX3X/DHX9/EIF2A/EIF2S3/EIF3B/EIF3D/EIF3F/EIF3G/EIF3H/EIF3I/EIF3K/EIF4A3/EIF6/EXOSC2/EXOSC4/EXOSC6/GRWD1/HSP90AA1/NPM1/PA2G4/PRPF19/RPL11/RPL5/RPLP0/RPS12/RPS15A/RPS16/RPS17/RPS21/RPS27A/RPS3A/RPS9/RPSA/RUVBL1/RUVBL2/SF3B3/SRPK1/XRCC5",52,10.723061410134,"BP",NA,NA
"GO:0051701","GO:0051701","biological process involved in interaction with host","30/622","185/18860",0.162162162162162,4.91700703919353,9.88725711253038,4.76167176004716e-13,5.41640162705364e-11,4.29928837071627e-11,"CAV1/PHB1/ANPEP/P4HB/HSP90AB1/EGFR/MYH10/SIGLEC1/VAPA/VAPB/PC/DPP4/CAV2/CD55/CD81/EPHA2/HSPA1A/HSPA1B/ILF3/LGALS1/MYH9/NRP1/PLSCR1/PPIA/PVR/RPSA/SCARB1/TFRC/TRIM25/ZDHHC20",30,10.2662891401231,"BP",NA,NA
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction","33/622","231/18860",0.142857142857143,4.33164905833716,9.40884651316871,1.25828768692562e-12,1.3963924330516e-10,1.1083915414228e-10,"CAV1/PHB1/GAPDH/ANPEP/P4HB/HSP90AB1/EGFR/MYH10/SIGLEC1/VAPA/VAPB/PC/ARG1/DPP4/CAV2/CD55/CD81/DCD/EPHA2/HSPA1A/HSPA1B/ILF3/LGALS1/MYH9/NRP1/PLSCR1/PPIA/PVR/RPSA/SCARB1/TFRC/TRIM25/ZDHHC20",33,9.85499251326149,"BP",NA,NA
"GO:0007005","GO:0007005","mitochondrion organization","44/622","417/18860",0.105515587529976,3.19939546754879,8.38728666886998,1.03932444544804e-11,1.12593481590205e-09,8.93714830158456e-10,"PHB1/PHB2/PLEC/SLC25A5/HSPA9/DNAJC11/EIF2S1/P2RX7/IRGM/MYH14/STOML2/ATAD3A/CHCHD3/COX7A2L/GHITM/HSD17B10/IMMT/MTCH2/MT-ND1/MT-ND2/MT-ND4/MT-ND5/MTX1/MTX2/NDUFA6/NDUFC2/NDUFS1/NDUFS3/NDUFS4/NDUFS7/NDUFS8/SAMM50/TMEM126A/TOMM22/TOMM40/UQCRFS1/TMEM11/CAV2/HSPA1A/LMNA/PARP1/PRDX3/SQSTM1/TFRC",44,8.94848675150375,"BP",NA,NA
"GO:0046718","GO:0046718","symbiont entry into host cell","24/622","136/18860",0.176470588235294,5.35086060147532,9.40396975971639,1.65646565151114e-11,1.75277179404086e-09,1.39126894745036e-09,"CAV1/PHB1/ANPEP/P4HB/EGFR/MYH10/SIGLEC1/DPP4/CAV2/CD55/CD81/EPHA2/HSPA1A/HSPA1B/ILF3/LGALS1/MYH9/NRP1/PLSCR1/PVR/RPSA/SCARB1/TFRC/TRIM25",24,8.75627462414599,"BP",NA,NA
"GO:0006413","GO:0006413","translational initiation","26/622","162/18860",0.160493827160494,4.86642054702076,9.12714471539635,2.21026750288789e-11,2.28561753139543e-09,1.81421717760965e-09,"EIF2S1/ATAD3A/RPS5/CAPRIN1/DDX1/DDX3X/EIF2A/EIF2S3/EIF3B/EIF3D/EIF3F/EIF3G/EIF3H/EIF3I/EIF3K/EIF4A1/EIF6/FXR1/HSPA5/NPM1/PPP1CA/RPS17/RPS3/RPS3A/SCRIB/YWHAG",26,8.64099644143915,"BP",NA,NA
"GO:0044409","GO:0044409","symbiont entry into host","24/622","141/18860",0.170212765957447,5.16111377163577,9.15890894398052,3.66154571542054e-11,3.70222955670299e-09,2.93865809347552e-09,"CAV1/PHB1/ANPEP/P4HB/EGFR/MYH10/SIGLEC1/DPP4/CAV2/CD55/CD81/EPHA2/HSPA1A/HSPA1B/ILF3/LGALS1/MYH9/NRP1/PLSCR1/PVR/RPSA/SCARB1/TFRC/TRIM25",24,8.43153665632365,"BP",NA,NA
"GO:0050821","GO:0050821","protein stabilization","32/622","250/18860",0.128,3.8811575562701,8.46895339699003,5.36190257025783e-11,5.30362102058111e-09,4.20976835664865e-09,"IFI30/PHB1/FLOT2/GAPDH/PHB2/TCP1/HSP90AB1/CCT5/CCT8/CALR/ATP1B1/IRGM/PPIB/BAG2/CCT2/CCT6A/CDK7/CTNND1/DSG1/FLNA/GNAQ/GOLGA7/HSP90AA1/HSPA1A/HSPA1B/NPM1/PPP1CA/RPL11/RPL5/RUVBL1/RUVBL2/YWHAG",32,8.2754275167584,"BP",NA,NA
"GO:0031647","GO:0031647","regulation of protein stability","41/622","404/18860",0.101485148514851,3.07718633599694,7.79405140468021,1.79927913208999e-10,1.74185533000201e-08,1.38260396465862e-08,"IFI30/HSPA8/PHB1/FLOT2/GAPDH/GSN/PHB2/TCP1/HSP90AB1/CCT5/CCT8/CALR/DDOST/ATP1B1/IRGM/DERL1/PPIB/ASPH/BAG2/CCT2/CCT6A/CD81/CDK7/CTNND1/DSG1/FLNA/GNAQ/GOLGA7/HSP90AA1/HSPA1A/HSPA1B/LMNA/NPM1/PPP1CA/RPL11/RPL5/RUVBL1/RUVBL2/USP10/YWHAG/YWHAZ",41,7.75898791820947,"BP",NA,NA
"GO:1903829","GO:1903829","positive regulation of protein localization","43/622","459/18860",0.093681917211329,2.84058031930171,7.3723563817756,7.96981414328256e-10,7.55471965665326e-08,5.99658603631633e-08,"RAC1/PPP1R9B/DSG2/TCP1/HSP90AB1/CCT5/CCT8/P2RX7/EGFR/GNA11/IRGM/LYN/MSN/MYH10/PGRMC1/RDX/SLC2A2/TM9SF4/TMED10/ARF6/SPTBN1/BCAP31/ASPH/CCT2/CCT6A/CD81/CFL1/CTNND1/EPHA2/FLNA/GLUD1/HSP90AA1/ITGA3/JUP/NPM1/PARP1/PPIA/SQSTM1/TFRC/TRIM28/TTN/YWHAE/ZDHHC5",43,7.1217816469871,"BP",NA,NA
"GO:0072659","GO:0072659","protein localization to plasma membrane","33/622","295/18860",0.111864406779661,3.39190146601995,7.6466767779725,9.53775968636915e-10,8.85649113734278e-08,7.02987185476532e-08,"RAC1/PPP1R9B/CAMK2G/FLOT2/HSP90B1/ATP1B1/EGFR/LYN/PGRMC1/RAB10/RDX/ARF6/CDH2/KRT18/SPTBN1/ACTB/CD81/CLTC/EFR3A/EPHA2/FLNA/GOLGA7/ITGA3/JUP/LAMA5/PALM/SCRIB/SQSTM1/STX8/TMEM59/TPBG/VAMP3/ZDHHC5",33,7.0527383076303,"BP",NA,NA
"GO:0042254","GO:0042254","ribosome biogenesis","34/622","318/18860",0.106918238993711,3.24192602479322,7.44599031391283,1.74036015012058e-09,1.58372773660973e-07,1.25708961580288e-07,"RPL7A/PAK1IP1/RPL14/RPS14/RPS4X/RPS5/RPS6/RPS8/FBL/FBLL1/DDX17/DDX3X/EIF2A/EIF4A3/EIF6/EXOSC2/EXOSC4/EXOSC6/GRWD1/NPM1/PA2G4/RPL11/RPL5/RPLP0/RPS12/RPS15A/RPS16/RPS17/RPS21/RPS27A/RPS3A/RPS9/RPSA/XRCC5",34,6.80031947719801,"BP",NA,NA
"GO:0006417","GO:0006417","regulation of translation","43/622","475/18860",0.0905263157894737,2.74489761380944,7.11296797503808,2.27585293420242e-09,2.03041781384726e-07,1.61165147930826e-07,"GAPDH/TRAP1/EIF2S1/CALR/RMND1/RPS4X/ATXN2/CAPRIN1/CNOT1/CNOT7/DDX1/DDX3X/DDX6/DHX36/DHX9/EEF2/EIF2A/EIF3B/EIF3H/EIF3K/EIF4A3/EIF5A2/EIF6/ELAVL1/FXR1/FXR2/ILF3/LARP4/METAP1/NPM1/PA2G4/PABPC1/PLD1/PPP1CA/PURA/RPL5/RPS3/SCRIB/SERBP1/SYNCRIP/UPF1/XRN1/YWHAG",43,6.69241458495503,"BP",NA,NA
"GO:0009410","GO:0009410","response to xenobiotic stimulus","41/622","443/18860",0.0925507900677201,2.8062827985164,7.10467280712616,2.85176072532727e-09,2.49529063466136e-07,1.98064596125463e-07,"PPP1R9B/ABCD3/CALR/P2RX7/ABCB11/ABCC2/ABCC5/ABCC6/ATP4A/CYBB/LYN/SLC22A1/SLC28A2/SLCO1A2/SLCO1B3/ACSL1/CPS1/CYB5B/CYP1A2/CYP2D6/HADH/HMGCS2/MT-ND1/SRD5A1/COL18A1/UGT1A1/CYP2E1/EPHX1/FMO5/POR/CAT/ACTC1/ADAM17/ATP1A1/BLMH/EEF2/EFTUD2/HSP90AA1/HSPG2/ITGA3/TFRC",41,6.60287886339582,"BP",NA,NA
"GO:0010257","GO:0010257","NADH dehydrogenase complex assembly","12/622","41/18860",0.292682926829268,8.87459807073955,9.3215464973263,4.90299922000942e-09,4.1312308242672e-07,3.27917940036108e-07,"MT-ND1/MT-ND2/MT-ND4/MT-ND5/NDUFA6/NDUFC2/NDUFS1/NDUFS3/NDUFS4/NDUFS7/NDUFS8/TMEM126A",12,6.38392053900914,"BP",NA,NA
"GO:0032981","GO:0032981","mitochondrial respiratory chain complex I assembly","12/622","41/18860",0.292682926829268,8.87459807073955,9.3215464973263,4.90299922000942e-09,4.1312308242672e-07,3.27917940036108e-07,"MT-ND1/MT-ND2/MT-ND4/MT-ND5/NDUFA6/NDUFC2/NDUFS1/NDUFS3/NDUFS4/NDUFS7/NDUFS8/TMEM126A",12,6.38392053900914,"BP",NA,NA
"GO:1990778","GO:1990778","protein localization to cell periphery","36/622","365/18860",0.0986301369863014,2.99061798000264,7.09207147401744,5.10264381041353e-09,4.2212780613421e-07,3.3506547202926e-07,"RAC1/PPP1R9B/CAMK2G/CAV1/FLOT2/HSP90B1/ATP1B1/EGFR/LYN/MYADM/PGRMC1/RAB10/RDX/ARF6/CDH2/KRT18/SPTBN1/ACTB/ADAM10/CD81/CLTC/EFR3A/EPHA2/FLNA/GOLGA7/ITGA3/JUP/LAMA5/PALM/SCRIB/SQSTM1/STX8/TMEM59/TPBG/VAMP3/ZDHHC5",36,6.37455603933361,"BP",NA,NA
"GO:0140694","GO:0140694","membraneless organelle assembly","40/622","446/18860",0.0896860986547085,2.71942093348521,6.78643176392674,1.08844919943138e-08,8.84364974537994e-07,7.01967895347567e-07,"GSN/PLEC/EIF2S1/MSN/MYH10/TUBB/RPS14/RPS6/ACTA1/ACTC1/ACTG1/ATXN2/ATXN2L/CAPRIN1/CCDC69/CFL2/CNOT1/CNOT7/DDX3X/DDX6/EIF2A/EIF6/FLNA/FLNC/FXR1/G3BP1/HSPA1A/HSPA1B/KPNB1/NPM1/PSPC1/RPL11/RPL5/RPS3/RPSA/SMC1A/SQSTM1/TTN/USP10/XRCC5",40,6.0533684660776,"BP",NA,NA
"GO:0010833","GO:0010833","telomere maintenance via telomere lengthening","15/622","73/18860",0.205479452054795,6.23045412500551,8.26871506485835,1.24266576198504e-08,9.91952494216126e-07,7.87365878000123e-07,"TCP1/HSP90AB1/CCT5/CCT8/CCT2/CCT6A/DHX36/HNRNPA1/HNRNPA2B1/HSP90AA1/PARP1/RPA1/TNKS1BP1/XRCC5/XRN1",15,6.00350912622669,"BP",NA,NA
"GO:0045109","GO:0045109","intermediate filament organization","15/622","75/18860",0.2,6.06430868167203,8.11542218782773,1.83293225648611e-08,1.43790375293307e-06,1.14134130163409e-06,"PLEC/DSP/KRT1/KRT10/KRT12/KRT14/KRT16/KRT27/KRT4/KRT5/KRT7/KRT73/KRT75/KRT76/VIM",15,5.84227018277718,"BP",NA,NA
"GO:0072657","GO:0072657","protein localization to membrane","40/622","458/18860",0.0873362445414847,2.64816972998778,6.59429051691786,2.2794988018906e-08,1.7579185675597e-06,1.39535421753553e-06,"RAC1/PPP1R9B/CAMK2G/CAV1/FLOT2/GSN/HSP90B1/ATP1B1/EGFR/LYN/MYADM/PGRMC1/RAB10/RDX/TM9SF4/ARF6/CDH2/KRT18/SPTBN1/ACTB/ADAM10/AGRN/CD81/CLTC/EFR3A/EPHA2/FLNA/GOLGA7/ITGA3/JUP/LAMA5/PALM/SCRIB/SQSTM1/STX8/TMEM59/TPBG/VAMP3/ZDHHC12/ZDHHC5",40,5.75500124671309,"BP",NA,NA
"GO:0006403","GO:0006403","RNA localization","25/622","208/18860",0.120192307692308,3.64441627504329,7.08214317516572,2.51248775853441e-08,1.9053032168886e-06,1.51234131570729e-06,"TCP1/CCT5/CCT8/FBL/ATXN2/CAPRIN1/CCT2/CCT6A/DHX36/DHX9/EIF4A3/FXR1/FXR2/HNRNPA1/HNRNPA2B1/KPNB1/NUP43/RAE1/RUVBL1/RUVBL2/SEH1L/THOC1/THOC3/THOC6/UPF1",25,5.72003589928362,"BP",NA,NA
"GO:0000723","GO:0000723","telomere maintenance","22/622","166/18860",0.132530120481928,4.01851780110797,7.21377484575338,2.95426624612809e-08,2.20359203604636e-06,1.74910914417006e-06,"TCP1/HSP90AB1/CCT5/CCT8/APEX1/CCT2/CCT6A/DHX36/HNRNPA1/HNRNPA2B1/HSP90AA1/LMNA/PARP1/PPP1CA/RPA1/RUVBL1/RUVBL2/TNKS1BP1/UPF1/XRCC5/XRCC6/XRN1",22,5.65686880587004,"BP",NA,NA
"GO:0042274","GO:0042274","ribosomal small subunit biogenesis","17/622","107/18860",0.158878504672897,4.8174414760946,7.31298725774627,7.63322650218559e-08,5.60180332015233e-06,4.44645163480454e-06,"RPS14/RPS4X/RPS5/RPS6/RPS8/FBL/NPM1/RPS12/RPS15A/RPS16/RPS17/RPS21/RPS27A/RPS3A/RPS9/RPSA/XRCC5",17,5.25167214336537,"BP",NA,NA
"GO:1904358","GO:1904358","positive regulation of telomere maintenance via telomere lengthening","9/622","26/18860",0.346153846153846,10.4959188721247,8.9478419316129,8.23710566879601e-08,5.94902076079712e-06,4.72205673344012e-06,"TCP1/CCT5/CCT8/CCT2/CCT6A/DHX36/HNRNPA1/HNRNPA2B1/HSP90AA1",9,5.22555451547848,"BP",NA,NA
"GO:0045104","GO:0045104","intermediate filament cytoskeleton organization","16/622","96/18860",0.166666666666667,5.05359056806002,7.35323934070461,9.25510014174452e-08,6.57979775702149e-06,5.22273825432984e-06,"PLEC/DSP/KRT1/KRT10/KRT12/KRT14/KRT16/KRT18/KRT27/KRT4/KRT5/KRT7/KRT73/KRT75/KRT76/VIM",16,5.18178745507289,"BP",NA,NA
"GO:0045103","GO:0045103","intermediate filament-based process","16/622","97/18860",0.164948453608247,5.00149169622435,7.29663403734068,1.07498035048202e-07,7.52486245337415e-06,5.97288677328553e-06,"PLEC/DSP/KRT1/KRT10/KRT12/KRT14/KRT16/KRT18/KRT27/KRT4/KRT5/KRT7/KRT73/KRT75/KRT76/VIM",16,5.12350143411107,"BP",NA,NA
"GO:0071826","GO:0071826","protein-RNA complex organization","26/622","240/18860",0.108333333333333,3.28483386923901,6.578643120676,1.11059525574496e-07,7.65637638430239e-06,6.0772764313572e-06,"HSP90AB1/VCP/RPS14/RPS6/ADAR/DDX1/DHX9/EIF2S3/EIF3B/EIF3D/EIF3F/EIF3G/EIF3H/EIF3I/EIF3K/EIF6/HSP90AA1/PRPF19/RPL11/RPL5/RPSA/RUVBL1/RUVBL2/SF3B3/SRPK1/XRCC5",26,5.11597672496898,"BP",NA,NA
"GO:0022618","GO:0022618","protein-RNA complex assembly","25/622","231/18860",0.108225108225108,3.28155231692209,6.4432883493433,1.98444490704125e-07,1.34764542194592e-05,1.06969842514667e-05,"HSP90AB1/RPS14/RPS6/ADAR/DDX1/DHX9/EIF2S3/EIF3B/EIF3D/EIF3F/EIF3G/EIF3H/EIF3I/EIF3K/EIF6/HSP90AA1/PRPF19/RPL11/RPL5/RPSA/RUVBL1/RUVBL2/SF3B3/SRPK1/XRCC5",25,4.87042435969149,"BP",NA,NA
"GO:0001732","GO:0001732","formation of cytoplasmic translation initiation complex","7/622","15/18860",0.466666666666667,14.1500535905681,9.40894648174764,2.09700073895409e-07,1.40314020032958e-05,1.11374760609156e-05,"EIF3B/EIF3D/EIF3F/EIF3G/EIF3H/EIF3I/EIF3K",7,4.85289893254438,"BP",NA,NA
"GO:0042026","GO:0042026","protein refolding","9/622","29/18860",0.310344827586207,9.41013416121521,8.37010966293242,2.41617717876711e-07,1.59327625556382e-05,1.26466878723874e-05,"HSPA8/DNAJA2/HSPA9/DNAJA1/HSP90AA1/HSPA1A/HSPA1B/HSPA1L/HSPA5",9,4.79770891606006,"BP",NA,NA
"GO:0044794","GO:0044794","host-mediated activation of viral process","10/622","38/18860",0.263157894736842,7.97935352851582,7.95316564960577,2.90613437773268e-07,1.88898734552624e-05,1.49939053383471e-05,"STOM/VAPA/VAPB/PC/PPIB/CAV2/CFL1/EEF1A1/IGF2R/ZDHHC20",10,4.72377095144107,"BP",NA,NA
"GO:0046942","GO:0046942","carboxylic acid transport","32/622","356/18860",0.0898876404494382,2.72553199176271,6.06989420529738,3.10863558786505e-07,1.99215379222337e-05,1.58127927382728e-05,"ABCD3/P2RX7/ABCB11/ABCC2/ABCC5/ABCC6/LYN/SFXN1/SFXN2/SFXN3/SLC22A1/SLC25A15/SLC26A1/SLC38A3/SLC38A4/SLCO1A2/SLCO1B3/SLCO1B3-SLCO1B7/SLC22A9/ACSL1/ACSL5/CYP4A11/SLC25A1/SLC25A10/SLC25A11/SLC25A13/SLC25A20/SLC27A2/SLC27A5/SLC26A2/SLC2A1/ZDHHC5",32,4.70067713753089,"BP",NA,NA
"GO:0015849","GO:0015849","organic acid transport","32/622","357/18860",0.0896358543417367,2.71789744836841,6.05168320201327,3.31060174299883e-07,2.0921163792562e-05,1.66062493862997e-05,"ABCD3/P2RX7/ABCB11/ABCC2/ABCC5/ABCC6/LYN/SFXN1/SFXN2/SFXN3/SLC22A1/SLC25A15/SLC26A1/SLC38A3/SLC38A4/SLCO1A2/SLCO1B3/SLCO1B3-SLCO1B7/SLC22A9/ACSL1/ACSL5/CYP4A11/SLC25A1/SLC25A10/SLC25A11/SLC25A13/SLC25A20/SLC27A2/SLC27A5/SLC26A2/SLC2A1/ZDHHC5",32,4.67941416040564,"BP",NA,NA
"GO:0042743","GO:0042743","hydrogen peroxide metabolic process","11/622","49/18860",0.224489795918367,6.80687709167268,7.51624017352992,4.28203148349282e-07,2.6689374314921e-05,2.11847873393855e-05,"RAC1/RAC2/CYBB/CYP1A2/NNT/MAOB/CAT/PRDX1/HBB/PRDX2/PRDX3",11,4.57366160735758,"BP",NA,NA
"GO:0032200","GO:0032200","telomere organization","22/622","193/18860",0.113989637305699,3.45634173566799,6.33426305326033,4.37435719369592e-07,2.68963854477249e-05,2.13491031743538e-05,"TCP1/HSP90AB1/CCT5/CCT8/APEX1/CCT2/CCT6A/DHX36/HNRNPA1/HNRNPA2B1/HSP90AA1/LMNA/PARP1/PPP1CA/RPA1/RUVBL1/RUVBL2/TNKS1BP1/UPF1/XRCC5/XRCC6/XRN1",22,4.57030608005643,"BP",NA,NA
"GO:0008202","GO:0008202","steroid metabolic process","31/622","345/18860",0.0898550724637681,2.72454448017149,5.97018799205889,4.79423017596238e-07,2.90849964008384e-05,2.30863210297922e-05,"OSBPL5/ABCD3/ABCB11/GNB3/BDH1/CYB5R3/CYP1A2/CYP2D6/HMGCS2/HSD17B10/SRD5A1/UGT1A1/CYP2E1/DHCR7/ERLIN1/FMO5/HSD17B11/HSD17B6/LPCAT3/POR/SLC27A2/SLC27A5/SOAT2/LBR/CAT/DHRS4/ATP1A1/HDLBP/KPNB1/LIMA1/SCARB1",31,4.53633098560796,"BP",NA,NA
"GO:0007004","GO:0007004","telomere maintenance via telomerase","12/622","60/18860",0.2,6.06430868167203,7.25575795366307,4.89784642198254e-07,2.93226331842376e-05,2.32749460856262e-05,"TCP1/HSP90AB1/CCT5/CCT8/CCT2/CCT6A/HNRNPA1/HSP90AA1/RPA1/TNKS1BP1/XRCC5/XRN1",12,4.53279703246079,"BP",NA,NA
"GO:0034975","GO:0034975","protein folding in endoplasmic reticulum","6/622","11/18860",0.545454545454545,16.5390236772873,9.52010702421122,5.03924983716163e-07,2.97773854014096e-05,2.36359073018476e-05,"HSP90B1/P4HB/PDIA3/CALR/CANX/HSPA5",6,4.52611343806773,"BP",NA,NA
"GO:0002396","GO:0002396","MHC protein complex assembly","8/622","24/18860",0.333333333333333,10.10718113612,8.24444018363668,6.16524387910925e-07,3.55086831011988e-05,2.81851455685861e-05,"HLA-DRA/HLA-DQA1/HLA-DPB1/PDIA3/CALR/TAP1/TAP2/TAPBP",8,4.44966543393572,"BP",NA,NA
"GO:0002501","GO:0002501","peptide antigen assembly with MHC protein complex","8/622","24/18860",0.333333333333333,10.10718113612,8.24444018363668,6.16524387910925e-07,3.55086831011988e-05,2.81851455685861e-05,"HLA-DRA/HLA-DQA1/HLA-DPB1/PDIA3/CALR/TAP1/TAP2/TAPBP",8,4.44966543393572,"BP",NA,NA
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","34/622","406/18860",0.083743842364532,2.53924255143903,5.79016228577549,6.94338348517074e-07,3.94904935719086e-05,3.13457220231853e-05,"GNAI2/CAV1/SLC25A5/P4HB/PDIA3/TRAP1/HYOU1/VNN1/ACSL5/GHITM/MTCH2/CA3/CTH/CTNNA1/ARMC10/BCAP31/CD44/DDX3X/DNAJA1/ENO1/HSPA1A/HSPA1B/ITM2C/LMNA/MUC1/NONO/NRP1/PARP1/PPIA/PPP1CA/PRDX2/PTTG1IP/RPS3/SFPQ",34,4.40350743820023,"BP",NA,NA
"GO:0032204","GO:0032204","regulation of telomere maintenance","16/622","111/18860",0.144144144144144,4.37067292372759,6.57741075605557,7.21115329040448e-07,4.05070956436301e-05,3.21526535924338e-05,"TCP1/CCT5/CCT8/CCT2/CCT6A/DHX36/HNRNPA1/HNRNPA2B1/HSP90AA1/LMNA/PARP1/RUVBL1/RUVBL2/UPF1/XRCC5/XRN1",16,4.39246889458889,"BP",NA,NA
"GO:0090150","GO:0090150","establishment of protein localization to membrane","27/622","283/18860",0.0954063604240283,2.89286809903082,5.92504558719105,8.25172775694216e-07,4.57870259683986e-05,3.63436173736439e-05,"STOM/SEC63/ATP1B1/EGFR/RAB10/RDX/MTCH2/MTX1/MTX2/SAMM50/TMEM126A/TOMM22/TOMM40/KRT18/SPTBN1/SEC61B/SSR1/TMCO1/TRAM1/GOLGA7/HSPA5/MYO1C/NACA/SCRIB/VAMP3/ZDHHC12/ZDHHC20",27,4.33925756454087,"BP",NA,NA
"GO:0045040","GO:0045040","protein insertion into mitochondrial outer membrane","6/622","12/18860",0.5,15.1607717041801,9.06172388022496,9.79704597839657e-07,5.37066978333788e-05,4.26298855445512e-05,"MTCH2/MTX1/MTX2/SAMM50/TOMM22/TOMM40",6,4.26997154948317,"BP",NA,NA
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","27/622","288/18860",0.09375,2.84264469453376,5.81934927753051,1.16083866716609e-06,6.2878761138163e-05,4.99102439479554e-05,"CAV1/HSP90B1/CLGN/P4HB/PDIA3/EIF2S1/CALR/VCP/HYOU1/VAPB/ATAD3A/CTH/PDIA6/ATP2A2/BCAP31/DERL1/ERLIN1/LPCAT3/SEC61B/TMCO1/CANX/DDX3X/EEF2/HSPA1A/HSPA5/TNFRSF10B/TRIM25",27,4.20149602352335,"BP",NA,NA
"GO:1904356","GO:1904356","regulation of telomere maintenance via telomere lengthening","11/622","54/18860",0.203703703703704,6.17661069429558,7.0349349524073,1.2112252906028e-06,6.4836177320503e-05,5.1463950118368e-05,"TCP1/CCT5/CCT8/CCT2/CCT6A/DHX36/HNRNPA1/HNRNPA2B1/HSP90AA1/PARP1/XRN1",11,4.1881825986593,"BP",NA,NA
"GO:0033108","GO:0033108","mitochondrial respiratory chain complex assembly","15/622","102/18860",0.147058823529412,4.45905050122943,6.46888811459233,1.23212421206276e-06,6.51879670335532e-05,5.17431844747533e-05,"EIF2S1/COX7A2L/MT-ND1/MT-ND2/MT-ND4/MT-ND5/NDUFA6/NDUFC2/NDUFS1/NDUFS3/NDUFS4/NDUFS7/NDUFS8/TMEM126A/UQCRFS1",15,4.18583256275298,"BP",NA,NA
"GO:0034109","GO:0034109","homotypic cell-cell adhesion","15/622","103/18860",0.145631067961165,4.41575874879031,6.41933483773988,1.39894933513642e-06,7.31559565776188e-05,5.80678049780937e-05,"DSG2/PDIA3/GNAS/LYN/DSP/ACTB/ACTG1/CD9/FLNA/HBB/JUP/METAP1/MYH9/PPIA/TLN1",15,4.13575030653838,"BP",NA,NA
